industry,sku,product_name,date,demand,unit
Auto Parts,AP003,Spark Plug NGK,2026-03-14,22,units
Auto Parts,AP003,Spark Plug NGK,2026-03-15,23,units
Auto Parts,AP003,Spark Plug NGK,2026-03-16,28,units
Auto Parts,AP003,Spark Plug NGK,2026-03-17,31,units
Auto Parts,AP003,Spark Plug NGK,2026-03-18,31,units
Auto Parts,AP003,Spark Plug NGK,2026-03-19,31,units
Auto Parts,AP003,Spark Plug NGK,2026-03-20,29,units
Auto Parts,AP003,Spark Plug NGK,2026-03-21,26,units
Auto Parts,AP003,Spark Plug NGK,2026-03-22,20,units
Auto Parts,AP003,Spark Plug NGK,2026-03-23,19,units
Auto Parts,AP003,Spark Plug NGK,2026-03-24,35,units
Auto Parts,AP003,Spark Plug NGK,2026-03-25,27,units
Auto Parts,AP003,Spark Plug NGK,2026-03-26,29,units
Auto Parts,AP004,Timing Belt,2025-12-27,4,units
Auto Parts,AP004,Timing Belt,2025-12-28,4,units
Auto Parts,AP004,Timing Belt,2025-12-29,6,units
Auto Parts,AP004,Timing Belt,2025-12-30,7,units
Auto Parts,AP004,Timing Belt,2025-12-31,6,units
Auto Parts,AP004,Timing Belt,2026-01-01,4,units
Auto Parts,AP004,Timing Belt,2026-01-02,5,units
Auto Parts,AP004,Timing Belt,2026-01-03,5,units
Auto Parts,AP004,Timing Belt,2026-01-04,4,units
Auto Parts,AP004,Timing Belt,2026-01-05,6,units
Auto Parts,AP004,Timing Belt,2026-01-06,6,units
Auto Parts,AP004,Timing Belt,2026-01-07,7,units
Auto Parts,AP004,Timing Belt,2026-01-08,6,units
Auto Parts,AP004,Timing Belt,2026-01-09,5,units
Auto Parts,AP004,Timing Belt,2026-01-10,6,units
Auto Parts,AP004,Timing Belt,2026-01-11,5,units
Auto Parts,AP004,Timing Belt,2026-01-12,6,units
Auto Parts,AP004,Timing Belt,2026-01-13,6,units
Auto Parts,AP004,Timing Belt,2026-01-14,6,units
Auto Parts,AP004,Timing Belt,2026-01-15,5,units
Auto Parts,AP004,Timing Belt,2026-01-16,5,units
Auto Parts,AP004,Timing Belt,2026-01-17,6,units
Auto Parts,AP004,Timing Belt,2026-01-18,4,units
Auto Parts,AP004,Timing Belt,2026-01-19,5,units
Auto Parts,AP004,Timing Belt,2026-01-20,8,units
Auto Parts,AP004,Timing Belt,2026-01-21,7,units
Auto Parts,AP004,Timing Belt,2026-01-22,6,units
Auto Parts,AP004,Timing Belt,2026-01-23,6,units
Auto Parts,AP004,Timing Belt,2026-01-24,5,units
Auto Parts,AP004,Timing Belt,2026-01-25,6,units
Auto Parts,AP004,Timing Belt,2026-01-26,6,units
Auto Parts,AP004,Timing Belt,2026-01-27,6,units
Auto Parts,AP004,Timing Belt,2026-01-28,9,units
Auto Parts,AP004,Timing Belt,2026-01-29,6,units
Auto Parts,AP004,Timing Belt,2026-01-30,6,units
Auto Parts,AP004,Timing Belt,2026-01-31,5,units
Auto Parts,AP004,Timing Belt,2026-02-01,6,units
Auto Parts,AP004,Timing Belt,2026-02-02,7,units
Auto Parts,AP004,Timing Belt,2026-02-03,7,units
Auto Parts,AP004,Timing Belt,2026-02-04,6,units
Auto Parts,AP004,Timing Belt,2026-02-05,7,units
Auto Parts,AP004,Timing Belt,2026-02-06,5,units
Auto Parts,AP004,Timing Belt,2026-02-07,6,units
Auto Parts,AP004,Timing Belt,2026-02-08,5,units
Auto Parts,AP004,Timing Belt,2026-02-09,6,units
Auto Parts,AP004,Timing Belt,2026-02-10,7,units
Auto Parts,AP004,Timing Belt,2026-02-11,6,units
Auto Parts,AP004,Timing Belt,2026-02-12,6,units
Auto Parts,AP004,Timing Belt,2026-02-13,7,units
Auto Parts,AP004,Timing Belt,2026-02-14,5,units
Auto Parts,AP004,Timing Belt,2026-02-15,5,units
Auto Parts,AP004,Timing Belt,2026-02-16,7,units
Auto Parts,AP004,Timing Belt,2026-02-17,8,units
Auto Parts,AP004,Timing Belt,2026-02-18,8,units
Auto Parts,AP004,Timing Belt,2026-02-19,7,units
Auto Parts,AP004,Timing Belt,2026-02-20,5,units
Auto Parts,AP004,Timing Belt,2026-02-21,4,units
Auto Parts,AP004,Timing Belt,2026-02-22,6,units
Auto Parts,AP004,Timing Belt,2026-02-23,6,units
Auto Parts,AP004,Timing Belt,2026-02-24,7,units
Auto Parts,AP004,Timing Belt,2026-02-25,8,units
Auto Parts,AP004,Timing Belt,2026-02-26,7,units
Auto Parts,AP004,Timing Belt,2026-02-27,6,units
Auto Parts,AP004,Timing Belt,2026-02-28,7,units
Auto Parts,AP004,Timing Belt,2026-03-01,5,units
Auto Parts,AP004,Timing Belt,2026-03-02,7,units
Auto Parts,AP004,Timing Belt,2026-03-03,7,units
Auto Parts,AP004,Timing Belt,2026-03-04,8,units
Auto Parts,AP004,Timing Belt,2026-03-05,8,units
Auto Parts,AP004,Timing Belt,2026-03-06,6,units
Auto Parts,AP004,Timing Belt,2026-03-07,6,units
Auto Parts,AP004,Timing Belt,2026-03-08,6,units
Auto Parts,AP004,Timing Belt,2026-03-09,6,units
Auto Parts,AP004,Timing Belt,2026-03-10,6,units
Auto Parts,AP004,Timing Belt,2026-03-11,6,units
Auto Parts,AP004,Timing Belt,2026-03-12,5,units
Auto Parts,AP004,Timing Belt,2026-03-13,8,units
Auto Parts,AP004,Timing Belt,2026-03-14,5,units
Auto Parts,AP004,Timing Belt,2026-03-15,5,units
Auto Parts,AP004,Timing Belt,2026-03-16,6,units
Auto Parts,AP004,Timing Belt,2026-03-17,8,units
Auto Parts,AP004,Timing Belt,2026-03-18,8,units
Auto Parts,AP004,Timing Belt,2026-03-19,8,units
Auto Parts,AP004,Timing Belt,2026-03-20,6,units
Auto Parts,AP004,Timing Belt,2026-03-21,5,units
Auto Parts,AP004,Timing Belt,2026-03-22,6,units
Auto Parts,AP004,Timing Belt,2026-03-23,6,units
Auto Parts,AP004,Timing Belt,2026-03-24,9,units
Auto Parts,AP004,Timing Belt,2026-03-25,8,units
Auto Parts,AP004,Timing Belt,2026-03-26,8,units
Auto Parts,AP005,Air Filter,2025-12-27,13,units
Auto Parts,AP005,Air Filter,2025-12-28,15,units
Auto Parts,AP005,Air Filter,2025-12-29,15,units
Auto Parts,AP005,Air Filter,2025-12-30,14,units
Auto Parts,AP005,Air Filter,2025-12-31,18,units
Auto Parts,AP005,Air Filter,2026-01-01,14,units
Auto Parts,AP005,Air Filter,2026-01-02,13,units
Auto Parts,AP005,Air Filter,2026-01-03,13,units
Auto Parts,AP005,Air Filter,2026-01-04,15,units
Auto Parts,AP005,Air Filter,2026-01-05,15,units
Auto Parts,AP005,Air Filter,2026-01-06,17,units
Auto Parts,AP005,Air Filter,2026-01-07,21,units
Auto Parts,AP005,Air Filter,2026-01-08,16,units
Auto Parts,AP005,Air Filter,2026-01-09,18,units
Auto Parts,AP005,Air Filter,2026-01-10,14,units
Auto Parts,AP005,Air Filter,2026-01-11,10,units
Auto Parts,AP005,Air Filter,2026-01-12,16,units
Auto Parts,AP005,Air Filter,2026-01-13,18,units
Auto Parts,AP005,Air Filter,2026-01-14,20,units
Auto Parts,AP005,Air Filter,2026-01-15,17,units
Auto Parts,AP005,Air Filter,2026-01-16,14,units
Auto Parts,AP005,Air Filter,2026-01-17,11,units
Auto Parts,AP005,Air Filter,2026-01-18,13,units
Auto Parts,AP005,Air Filter,2026-01-19,14,units
Auto Parts,AP005,Air Filter,2026-01-20,16,units
Auto Parts,AP005,Air Filter,2026-01-21,19,units
Auto Parts,AP005,Air Filter,2026-01-22,20,units
Auto Parts,AP005,Air Filter,2026-01-23,15,units
Auto Parts,AP005,Air Filter,2026-01-24,11,units
Auto Parts,AP005,Air Filter,2026-01-25,14,units
Auto Parts,AP005,Air Filter,2026-01-26,18,units
Auto Parts,AP005,Air Filter,2026-01-27,16,units
Auto Parts,AP005,Air Filter,2026-01-28,17,units
Auto Parts,AP005,Air Filter,2026-01-29,17,units
Auto Parts,AP005,Air Filter,2026-01-30,13,units
Auto Parts,AP005,Air Filter,2026-01-31,14,units
Auto Parts,AP005,Air Filter,2026-02-01,13,units
Auto Parts,AP005,Air Filter,2026-02-02,16,units
Auto Parts,AP005,Air Filter,2026-02-03,16,units
Auto Parts,AP005,Air Filter,2026-02-04,17,units
Auto Parts,AP005,Air Filter,2026-02-05,18,units
Auto Parts,AP005,Air Filter,2026-02-06,14,units
Auto Parts,AP005,Air Filter,2026-02-07,16,units
Auto Parts,AP005,Air Filter,2026-02-08,13,units
Auto Parts,AP005,Air Filter,2026-02-09,16,units
Auto Parts,AP005,Air Filter,2026-02-10,20,units
Auto Parts,AP005,Air Filter,2026-02-11,15,units
Auto Parts,AP005,Air Filter,2026-02-12,13,units
Auto Parts,AP005,Air Filter,2026-02-13,12,units
Auto Parts,AP005,Air Filter,2026-02-14,16,units
Auto Parts,AP005,Air Filter,2026-02-15,13,units
Auto Parts,AP005,Air Filter,2026-02-16,21,units
Auto Parts,AP005,Air Filter,2026-02-17,17,units
Auto Parts,AP005,Air Filter,2026-02-18,19,units
Auto Parts,AP005,Air Filter,2026-02-19,20,units
Auto Parts,AP005,Air Filter,2026-02-20,19,units
Auto Parts,AP005,Air Filter,2026-02-21,17,units
Auto Parts,AP005,Air Filter,2026-02-22,16,units
Auto Parts,AP005,Air Filter,2026-02-23,18,units
Auto Parts,AP005,Air Filter,2026-02-24,20,units
Auto Parts,AP005,Air Filter,2026-02-25,21,units
Auto Parts,AP005,Air Filter,2026-02-26,16,units
Auto Parts,AP005,Air Filter,2026-02-27,14,units
Auto Parts,AP005,Air Filter,2026-02-28,14,units
Auto Parts,AP005,Air Filter,2026-03-01,14,units
Auto Parts,AP005,Air Filter,2026-03-02,16,units
Auto Parts,AP005,Air Filter,2026-03-03,20,units
Auto Parts,AP005,Air Filter,2026-03-04,21,units
Auto Parts,AP005,Air Filter,2026-03-05,18,units
Auto Parts,AP005,Air Filter,2026-03-06,18,units
Auto Parts,AP005,Air Filter,2026-03-07,12,units
Auto Parts,AP005,Air Filter,2026-03-08,14,units
Auto Parts,AP005,Air Filter,2026-03-09,15,units
Auto Parts,AP005,Air Filter,2026-03-10,14,units
Auto Parts,AP005,Air Filter,2026-03-11,19,units
Auto Parts,AP005,Air Filter,2026-03-12,18,units
Auto Parts,AP005,Air Filter,2026-03-13,19,units
Auto Parts,AP005,Air Filter,2026-03-14,15,units
Auto Parts,AP005,Air Filter,2026-03-15,13,units
Auto Parts,AP005,Air Filter,2026-03-16,21,units
Auto Parts,AP005,Air Filter,2026-03-17,22,units
Auto Parts,AP005,Air Filter,2026-03-18,21,units
Auto Parts,AP005,Air Filter,2026-03-19,18,units
Auto Parts,AP005,Air Filter,2026-03-20,14,units
Auto Parts,AP005,Air Filter,2026-03-21,14,units
Auto Parts,AP005,Air Filter,2026-03-22,17,units
Auto Parts,AP005,Air Filter,2026-03-23,21,units
Auto Parts,AP005,Air Filter,2026-03-24,23,units
Auto Parts,AP005,Air Filter,2026-03-25,19,units
Auto Parts,AP005,Air Filter,2026-03-26,16,units
Auto Parts,AP006,Clutch Plate,2025-12-27,4,units
Auto Parts,AP006,Clutch Plate,2025-12-28,3,units
Auto Parts,AP006,Clutch Plate,2025-12-29,5,units
Auto Parts,AP006,Clutch Plate,2025-12-30,5,units
Auto Parts,AP006,Clutch Plate,2025-12-31,5,units
Auto Parts,AP006,Clutch Plate,2026-01-01,4,units
Auto Parts,AP006,Clutch Plate,2026-01-02,4,units
Auto Parts,AP006,Clutch Plate,2026-01-03,3,units
Auto Parts,AP006,Clutch Plate,2026-01-04,3,units
Auto Parts,AP006,Clutch Plate,2026-01-05,3,units
Auto Parts,AP006,Clutch Plate,2026-01-06,5,units
Auto Parts,AP006,Clutch Plate,2026-01-07,6,units
Auto Parts,AP006,Clutch Plate,2026-01-08,6,units
Auto Parts,AP006,Clutch Plate,2026-01-09,4,units
Auto Parts,AP006,Clutch Plate,2026-01-10,3,units
Auto Parts,AP006,Clutch Plate,2026-01-11,4,units
Auto Parts,AP006,Clutch Plate,2026-01-12,4,units
Auto Parts,AP006,Clutch Plate,2026-01-13,5,units
Auto Parts,AP006,Clutch Plate,2026-01-14,6,units
Auto Parts,AP006,Clutch Plate,2026-01-15,6,units
Auto Parts,AP006,Clutch Plate,2026-01-16,4,units
Auto Parts,AP006,Clutch Plate,2026-01-17,4,units
Auto Parts,AP006,Clutch Plate,2026-01-18,3,units
Auto Parts,AP006,Clutch Plate,2026-01-19,4,units
Auto Parts,AP006,Clutch Plate,2026-01-20,5,units
Auto Parts,AP006,Clutch Plate,2026-01-21,6,units
Auto Parts,AP006,Clutch Plate,2026-01-22,5,units
Auto Parts,AP006,Clutch Plate,2026-01-23,4,units
Auto Parts,AP006,Clutch Plate,2026-01-24,5,units
Auto Parts,AP006,Clutch Plate,2026-01-25,4,units
Auto Parts,AP006,Clutch Plate,2026-01-26,5,units
Auto Parts,AP006,Clutch Plate,2026-01-27,5,units
Auto Parts,AP006,Clutch Plate,2026-01-28,4,units
Auto Parts,AP006,Clutch Plate,2026-01-29,6,units
Auto Parts,AP006,Clutch Plate,2026-01-30,5,units
Auto Parts,AP006,Clutch Plate,2026-01-31,4,units
Auto Parts,AP006,Clutch Plate,2026-02-01,4,units
Auto Parts,AP006,Clutch Plate,2026-02-02,5,units
Auto Parts,AP006,Clutch Plate,2026-02-03,4,units
Auto Parts,AP006,Clutch Plate,2026-02-04,5,units
Auto Parts,AP006,Clutch Plate,2026-02-05,6,units
Auto Parts,AP006,Clutch Plate,2026-02-06,4,units
Auto Parts,AP006,Clutch Plate,2026-02-07,4,units
Auto Parts,AP006,Clutch Plate,2026-02-08,3,units
Auto Parts,AP006,Clutch Plate,2026-02-09,5,units
Auto Parts,AP006,Clutch Plate,2026-02-10,5,units
Auto Parts,AP006,Clutch Plate,2026-02-11,4,units
Auto Parts,AP006,Clutch Plate,2026-02-12,6,units
Auto Parts,AP006,Clutch Plate,2026-02-13,4,units
Auto Parts,AP006,Clutch Plate,2026-02-14,4,units
Auto Parts,AP006,Clutch Plate,2026-02-15,4,units
Auto Parts,AP006,Clutch Plate,2026-02-16,6,units
Auto Parts,AP006,Clutch Plate,2026-02-17,5,units
Auto Parts,AP006,Clutch Plate,2026-02-18,6,units
Auto Parts,AP006,Clutch Plate,2026-02-19,5,units
Auto Parts,AP006,Clutch Plate,2026-02-20,5,units
Auto Parts,AP006,Clutch Plate,2026-02-21,4,units
Auto Parts,AP006,Clutch Plate,2026-02-22,4,units
Auto Parts,AP006,Clutch Plate,2026-02-23,4,units
Auto Parts,AP006,Clutch Plate,2026-02-24,6,units
Auto Parts,AP006,Clutch Plate,2026-02-25,5,units
Auto Parts,AP006,Clutch Plate,2026-02-26,3,units
Auto Parts,AP006,Clutch Plate,2026-02-27,5,units
Auto Parts,AP006,Clutch Plate,2026-02-28,5,units
Auto Parts,AP006,Clutch Plate,2026-03-01,3,units
Auto Parts,AP006,Clutch Plate,2026-03-02,4,units
Auto Parts,AP006,Clutch Plate,2026-03-03,6,units
Auto Parts,AP006,Clutch Plate,2026-03-04,7,units
Auto Parts,AP006,Clutch Plate,2026-03-05,5,units
Auto Parts,AP006,Clutch Plate,2026-03-06,4,units
Auto Parts,AP006,Clutch Plate,2026-03-07,4,units
Auto Parts,AP006,Clutch Plate,2026-03-08,5,units
Auto Parts,AP006,Clutch Plate,2026-03-09,5,units
Auto Parts,AP006,Clutch Plate,2026-03-10,5,units
Auto Parts,AP006,Clutch Plate,2026-03-11,5,units
Auto Parts,AP006,Clutch Plate,2026-03-12,5,units
Auto Parts,AP006,Clutch Plate,2026-03-13,5,units
Auto Parts,AP006,Clutch Plate,2026-03-14,5,units
Auto Parts,AP006,Clutch Plate,2026-03-15,5,units
Auto Parts,AP006,Clutch Plate,2026-03-16,5,units
Auto Parts,AP006,Clutch Plate,2026-03-17,6,units
Auto Parts,AP006,Clutch Plate,2026-03-18,5,units
Auto Parts,AP006,Clutch Plate,2026-03-19,6,units
Auto Parts,AP006,Clutch Plate,2026-03-20,5,units
Auto Parts,AP006,Clutch Plate,2026-03-21,4,units
Auto Parts,AP006,Clutch Plate,2026-03-22,6,units
Auto Parts,AP006,Clutch Plate,2026-03-23,5,units
Auto Parts,AP006,Clutch Plate,2026-03-24,5,units
Auto Parts,AP006,Clutch Plate,2026-03-25,6,units
Auto Parts,AP006,Clutch Plate,2026-03-26,6,units
Retail,RT001,Nike Air Max,2025-12-27,2,pairs
Retail,RT001,Nike Air Max,2025-12-28,2,pairs
Retail,RT001,Nike Air Max,2025-12-29,3,pairs
Retail,RT001,Nike Air Max,2025-12-30,3,pairs
Retail,RT001,Nike Air Max,2025-12-31,4,pairs
Retail,RT001,Nike Air Max,2026-01-01,3,pairs
Retail,RT001,Nike Air Max,2026-01-02,2,pairs
Retail,RT001,Nike Air Max,2026-01-03,2,pairs
Retail,RT001,Nike Air Max,2026-01-04,2,pairs
Retail,RT001,Nike Air Max,2026-01-05,3,pairs
Retail,RT001,Nike Air Max,2026-01-06,3,pairs
Retail,RT001,Nike Air Max,2026-01-07,3,pairs
Retail,RT001,Nike Air Max,2026-01-08,3,pairs
Retail,RT001,Nike Air Max,2026-01-09,3,pairs
Retail,RT001,Nike Air Max,2026-01-10,2,pairs
Retail,RT001,Nike Air Max,2026-01-11,2,pairs
Retail,RT001,Nike Air Max,2026-01-12,2,pairs
Retail,RT001,Nike Air Max,2026-01-13,3,pairs
Retail,RT001,Nike Air Max,2026-01-14,4,pairs
Retail,RT001,Nike Air Max,2026-01-15,2,pairs
Retail,RT001,Nike Air Max,2026-01-16,2,pairs
Retail,RT001,Nike Air Max,2026-01-17,3,pairs
Retail,RT001,Nike Air Max,2026-01-18,2,pairs
Retail,RT001,Nike Air Max,2026-01-19,3,pairs
Retail,RT001,Nike Air Max,2026-01-20,3,pairs
Retail,RT001,Nike Air Max,2026-01-21,3,pairs
Retail,RT001,Nike Air Max,2026-01-22,3,pairs
Retail,RT001,Nike Air Max,2026-01-23,3,pairs
Retail,RT001,Nike Air Max,2026-01-24,3,pairs
Retail,RT001,Nike Air Max,2026-01-25,3,pairs
Retail,RT001,Nike Air Max,2026-01-26,3,pairs
Retail,RT001,Nike Air Max,2026-01-27,3,pairs
Retail,RT001,Nike Air Max,2026-01-28,3,pairs
Retail,RT001,Nike Air Max,2026-01-29,3,pairs
Retail,RT001,Nike Air Max,2026-01-30,3,pairs
Retail,RT001,Nike Air Max,2026-01-31,2,pairs
Retail,RT001,Nike Air Max,2026-02-01,2,pairs
Retail,RT001,Nike Air Max,2026-02-02,3,pairs
Retail,RT001,Nike Air Max,2026-02-03,3,pairs
Retail,RT001,Nike Air Max,2026-02-04,4,pairs
Retail,RT001,Nike Air Max,2026-02-05,3,pairs
Retail,RT001,Nike Air Max,2026-02-06,2,pairs
Retail,RT001,Nike Air Max,2026-02-07,2,pairs
Retail,RT001,Nike Air Max,2026-02-08,2,pairs
Retail,RT001,Nike Air Max,2026-02-09,3,pairs
Retail,RT001,Nike Air Max,2026-02-10,3,pairs
Retail,RT001,Nike Air Max,2026-02-11,3,pairs
Retail,RT001,Nike Air Max,2026-02-12,3,pairs
Retail,RT001,Nike Air Max,2026-02-13,3,pairs
Retail,RT001,Nike Air Max,2026-02-14,2,pairs
Retail,RT001,Nike Air Max,2026-02-15,2,pairs
Retail,RT001,Nike Air Max,2026-02-16,3,pairs
Retail,RT001,Nike Air Max,2026-02-17,3,pairs
Retail,RT001,Nike Air Max,2026-02-18,3,pairs
Retail,RT001,Nike Air Max,2026-02-19,4,pairs
Retail,RT001,Nike Air Max,2026-02-20,2,pairs
Retail,RT001,Nike Air Max,2026-02-21,3,pairs
Retail,RT001,Nike Air Max,2026-02-22,3,pairs
Retail,RT001,Nike Air Max,2026-02-23,3,pairs
Retail,RT001,Nike Air Max,2026-02-24,3,pairs
Retail,RT001,Nike Air Max,2026-02-25,4,pairs
Retail,RT001,Nike Air Max,2026-02-26,3,pairs
Retail,RT001,Nike Air Max,2026-02-27,2,pairs
Retail,RT001,Nike Air Max,2026-02-28,2,pairs
Retail,RT001,Nike Air Max,2026-03-01,2,pairs
Retail,RT001,Nike Air Max,2026-03-02,3,pairs
Retail,RT001,Nike Air Max,2026-03-03,3,pairs
Retail,RT001,Nike Air Max,2026-03-04,3,pairs
Retail,RT001,Nike Air Max,2026-03-05,3,pairs
Retail,RT001,Nike Air Max,2026-03-06,3,pairs
Retail,RT001,Nike Air Max,2026-03-07,3,pairs
Retail,RT001,Nike Air Max,2026-03-08,2,pairs
Retail,RT001,Nike Air Max,2026-03-09,3,pairs
Retail,RT001,Nike Air Max,2026-03-10,3,pairs
Retail,RT001,Nike Air Max,2026-03-11,4,pairs
Retail,RT001,Nike Air Max,2026-03-12,4,pairs
Retail,RT001,Nike Air Max,2026-03-13,2,pairs
Retail,RT001,Nike Air Max,2026-03-14,2,pairs
Retail,RT001,Nike Air Max,2026-03-15,3,pairs
Retail,RT001,Nike Air Max,2026-03-16,3,pairs
Retail,RT001,Nike Air Max,2026-03-17,4,pairs
Retail,RT001,Nike Air Max,2026-03-18,4,pairs
Retail,RT001,Nike Air Max,2026-03-19,4,pairs
Retail,RT001,Nike Air Max,2026-03-20,3,pairs
Retail,RT001,Nike Air Max,2026-03-21,3,pairs
Retail,RT001,Nike Air Max,2026-03-22,3,pairs
Retail,RT001,Nike Air Max,2026-03-23,3,pairs
Retail,RT001,Nike Air Max,2026-03-24,4,pairs
Retail,RT001,Nike Air Max,2026-03-25,3,pairs
Retail,RT001,Nike Air Max,2026-03-26,3,pairs
Retail,RT002,Levi's 511 Jeans,2025-12-27,2,units
Retail,RT002,Levi's 511 Jeans,2025-12-28,2,units
Retail,RT002,Levi's 511 Jeans,2025-12-29,1,units
Retail,RT002,Levi's 511 Jeans,2025-12-30,2,units
Retail,RT002,Levi's 511 Jeans,2025-12-31,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-01,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-02,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-03,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-04,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-05,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-06,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-07,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-08,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-09,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-10,1,units
Retail,RT002,Levi's 511 Jeans,2026-01-11,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-12,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-13,3,units
Retail,RT002,Levi's 511 Jeans,2026-01-14,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-15,3,units
Retail,RT002,Levi's 511 Jeans,2026-01-16,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-17,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-18,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-19,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-20,3,units
Retail,RT002,Levi's 511 Jeans,2026-01-21,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-22,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-23,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-24,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-25,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-26,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-27,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-28,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-29,3,units
Retail,RT002,Levi's 511 Jeans,2026-01-30,2,units
Retail,RT002,Levi's 511 Jeans,2026-01-31,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-01,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-02,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-03,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-04,3,units
Retail,RT002,Levi's 511 Jeans,2026-02-05,1,units
Retail,RT002,Levi's 511 Jeans,2026-02-06,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-07,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-08,1,units
Retail,RT002,Levi's 511 Jeans,2026-02-09,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-10,3,units
Retail,RT002,Levi's 511 Jeans,2026-02-11,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-12,3,units
Retail,RT002,Levi's 511 Jeans,2026-02-13,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-14,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-15,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-16,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-17,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-18,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-19,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-20,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-21,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-22,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-23,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-24,3,units
Retail,RT002,Levi's 511 Jeans,2026-02-25,3,units
Retail,RT002,Levi's 511 Jeans,2026-02-26,3,units
Retail,RT002,Levi's 511 Jeans,2026-02-27,2,units
Retail,RT002,Levi's 511 Jeans,2026-02-28,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-01,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-02,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-03,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-04,3,units
Retail,RT002,Levi's 511 Jeans,2026-03-05,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-06,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-07,1,units
Retail,RT002,Levi's 511 Jeans,2026-03-08,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-09,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-10,3,units
Retail,RT002,Levi's 511 Jeans,2026-03-11,3,units
Retail,RT002,Levi's 511 Jeans,2026-03-12,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-13,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-14,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-15,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-16,3,units
Retail,RT002,Levi's 511 Jeans,2026-03-17,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-18,3,units
Retail,RT002,Levi's 511 Jeans,2026-03-19,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-20,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-21,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-22,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-23,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-24,2,units
Retail,RT002,Levi's 511 Jeans,2026-03-25,3,units
Retail,RT002,Levi's 511 Jeans,2026-03-26,3,units
Retail,RT003,"Samsung 65"" TV",2025-12-27,0,units
Retail,RT003,"Samsung 65"" TV",2025-12-28,0,units
Retail,RT003,"Samsung 65"" TV",2025-12-29,0,units
Retail,RT003,"Samsung 65"" TV",2025-12-30,0,units
Retail,RT003,"Samsung 65"" TV",2025-12-31,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-01,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-02,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-03,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-04,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-05,1,units
